"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
GA-299,"Ware County",3.96,27,-1.5017,5.46
GA-301,"Warren County",1.58,4,-2.3969,3.98
GA-303,"Washington County",1.97,9,-2.0652,4.04
GA-305,"Wayne County",3.88,23,-1.5915,5.47
GA-307,"Webster County",1.31,2,-2.8381,4.15
GA-309,"Wheeler County",2.46,11,-2.1245,4.58
GA-311,"White County",2.32,12,-2.4391,4.76
GA-313,"Whitfield County",2.57,28,-1.5226,4.09
GA-315,"Wilcox County",2.21,11,-1.9777,4.19
GA-317,"Wilkes County",1.65,7,-2.3509,4
GA-319,"Wilkinson County",2.79,35,-1.076,3.87
GA-321,"Worth County",2.76,21,-1.8422,4.6
ID-001,"Ada County",1.07,86,0.1313,0.94
ID-003,"Adams County",1.8,69,-0.2215,2.02
ID-005,"Bannock County",0.88,51,-0.5158,1.4
ID-007,"Bear Lake County",0.81,40,-0.7207,1.53
ID-009,"Benewah County",4.64,125,2.5924,2.05
ID-011,"Bingham County",0.82,52,-0.4255,1.25
ID-013,"Blaine County",1.27,79,-0.1094,1.38
ID-015,"Boise County",2.29,98,0.6009,1.69
ID-017,"Bonner County",5.04,124,2.6967,2.34
ID-019,"Bonneville County",1.3,57,-0.3789,1.68
ID-021,"Boundary County",4.67,118,2.0862,2.58
ID-023,"Butte County",0.86,54,-0.5553,1.42
ID-025,"Camas County",0.98,68,-0.4261,1.41
ID-027,"Canyon County",1.39,103,0.5587,0.83
ID-029,"Caribou County",1.15,58,-0.4518,1.6
ID-031,"Cassia County",0.54,42,-0.7475,1.29
ID-033,"Clark County",1.91,64,-0.1719,2.08
ID-035,"Clearwater County",5.45,124,2.6009,2.85
ID-037,"Custer County",1.81,76,-0.0506,1.86
ID-039,"Elmore County",1.12,82,-0.0388,1.16
ID-041,"Franklin County",0.94,57,-0.5894,1.53
ID-043,"Fremont County",2.56,92,0.451,2.11
ID-045,"Gem County",1.84,97,0.5602,1.28
ID-047,"Gooding County",0.45,66,-0.3213,0.77
ID-049,"Idaho County",3.56,95,0.6525,2.91
ID-051,"Jefferson County",0.86,55,-0.4083,1.27
ID-053,"Jerome County",0.47,64,-0.3412,0.81
ID-055,"Kootenai County",5.04,126,2.9732,2.07
ID-057,"Latah County",5,128,3.0166,1.98
ID-059,"Lemhi County",1.67,56,-0.4425,2.11
ID-061,"Lewis County",4.23,117,1.8439,2.39
ID-063,"Lincoln County",0.62,72,-0.2089,0.83
ID-065,"Madison County",1.16,55,-0.4672,1.63
ID-067,"Minidoka County",0.64,68,-0.2516,0.89
ID-069,"Nez Perce County",4.31,126,2.3271,1.98
ID-071,"Oneida County",0.76,50,-0.6036,1.36
ID-073,"Owyhee County",0.72,53,-0.4457,1.17
ID-075,"Payette County",1.72,110,0.8027,0.92
ID-077,"Power County",0.87,58,-0.3862,1.26
ID-079,"Shoshone County",5.46,124,2.709,2.75
ID-081,"Teton County",1.76,66,-0.3193,2.08
ID-083,"Twin Falls County",0.34,27,-0.8413,1.18
ID-085,"Valley County",2.26,83,0.0312,2.23
ID-087,"Washington County",1.33,74,-0.0839,1.41
IL-001,"Adams County",4.13,62,-0.1812,4.31
IL-003,"Alexander County",2.58,35,-1.4898,4.07
IL-005,"Bond County",2.35,24,-1.9618,4.31
IL-007,"Boone County",2.46,26,-1.7818,4.24
IL-009,"Brown County",3.8,62,-0.3237,4.12
IL-011,"Bureau County",3.88,73,-0.0372,3.92
IL-013,"Calhoun County",2.88,39,-1.2083,4.09
IL-015,"Carroll County",3.89,55,-0.5633,4.45
IL-017,"Cass County",4.45,87,0.3703,4.08
IL-019,"Champaign County",1.31,7,-2.685,4
IL-021,"Christian County",3.46,57,-0.5948,4.05
IL-023,"Clark County",1.99,12,-2.0593,4.05
IL-025,"Clay County",3.2,48,-0.8705,4.07
IL-027,"Clinton County",2.33,26,-1.8884,4.22
IL-029,"Coles County",2.08,17,-2.1481,4.23
IL-031,"Cook County",2.38,24,-1.5936,3.97
IL-033,"Crawford County",2.13,18,-1.9446,4.07
IL-035,"Cumberland County",2.65,28,-1.5813,4.23
IL-037,"DeKalb County",3.3,42,-0.8678,4.17
IL-039,"De Witt County",2.44,30,-1.6793,4.12
IL-041,"Douglas County",1.22,6,-2.8492,4.07
IL-043,"DuPage County",2.41,25,-1.6146,4.02
IL-045,"Edgar County",1.42,8,-2.6988,4.12
IL-047,"Edwards County",2.58,30,-1.563,4.14
IL-049,"Effingham County",3.79,63,-0.4435,4.23
IL-051,"Fayette County",2.06,17,-2.1413,4.2
IL-053,"Ford County",1.99,16,-1.8481,3.84
IL-055,"Franklin County",1.7,17,-2.1596,3.86
IL-057,"Fulton County",2.79,37,-1.2615,4.05
IL-059,"Gallatin County",2.39,25,-1.4398,3.83
IL-061,"Greene County",3.38,55,-0.7325,4.11
IL-063,"Grundy County",1.92,18,-1.8229,3.74
IL-065,"Hamilton County",2.57,30,-1.3419,3.91
IL-067,"Hancock County",3.73,55,-0.5471,4.28
IL-069,"Hardin County",2.83,38,-1.0631,3.89
IL-071,"Henderson County",2.77,29,-1.7462,4.52
IL-073,"Henry County",3.92,60,-0.376,4.3
IL-075,"Iroquois County",2.16,19,-1.8209,3.98
IL-077,"Jackson County",1.21,5,-2.803,4.01
IL-079,"Jasper County",3.09,42,-1.0394,4.13
IL-081,"Jefferson County",2.64,35,-1.3651,4.01
IL-083,"Jersey County",1.94,16,-2.1442,4.08
IL-085,"Jo Daviess County",3.52,47,-0.8848,4.4
IL-087,"Johnson County",2.23,21,-1.7953,4.03
IL-089,"Kane County",2.66,30,-1.4717,4.13
IL-091,"Kankakee County",2.67,33,-1.3303,4
IL-093,"Kendall County",2.19,21,-1.6963,3.89
IL-095,"Knox County",4.16,68,-0.1442,4.3
IL-097,"Lake County",2.47,34,-1.3253,3.8
IL-099,"LaSalle County",2.31,24,-1.5514,3.86
IL-101,"Lawrence County",2.34,23,-1.7376,4.08
IL-103,"Lee County",3.34,46,-0.8176,4.16
IL-105,"Livingston County",2.13,19,-1.7132,3.84
IL-107,"Logan County",2.8,40,-1.2504,4.05
IL-109,"McDonough County",3.17,36,-1.2559,4.43
IL-111,"McHenry County",2.76,34,-1.2843,4.04
IL-113,"McLean County",2.57,35,-1.4343,4
IL-115,"Macon County",1.64,13,-2.4441,4.08
IL-117,"Macoupin County",2.94,38,-1.1818,4.12
IL-119,"Madison County",1.82,17,-2.2287,4.05
IL-121,"Marion County",2.32,21,-1.783,4.1
IL-123,"Marshall County",3.56,68,-0.2826,3.84
IL-125,"Mason County",3.27,59,-0.465,3.74
IL-127,"Massac County",2.03,19,-2.0507,4.08
IL-129,"Menard County",3.43,59,-0.4283,3.86
IL-131,"Mercer County",4.23,69,-0.1714,4.4
IL-133,"Monroe County",1.63,14,-2.2926,3.92
IL-135,"Montgomery County",3.05,41,-1.0864,4.14
IL-137,"Morgan County",4.81,89,0.7359,4.07
IL-139,"Moultrie County",1.29,5,-2.9461,4.24
IL-141,"Ogle County",2.9,30,-1.314,4.21
IL-143,"Peoria County",3.15,52,-0.8444,3.99
IL-145,"Perry County",1.31,6,-2.5979,3.91
IL-147,"Piatt County",1.42,8,-2.667,4.09
IL-149,"Pike County",3.54,51,-0.6888,4.23
IL-151,"Pope County",2.51,26,-1.5606,4.07
IL-153,"Pulaski County",2.59,36,-1.5307,4.12
IL-155,"Putnam County",3.7,75,0.0105,3.69
IL-157,"Randolph County",1.51,11,-2.4918,4
IL-159,"Richland County",3.15,43,-0.9165,4.07
IL-161,"Rock Island County",4.42,70,0.0955,4.32
IL-163,"St. Clair County",1.42,9,-2.5896,4.01
IL-165,"Saline County",2.86,40,-1.0063,3.87
IL-167,"Sangamon County",3.48,59,-0.4161,3.9
IL-169,"Schuyler County",4.21,75,0.0586,4.15
IL-171,"Scott County",4.34,75,0.2129,4.13
IL-173,"Shelby County",2.08,17,-2.1692,4.25
IL-175,"Stark County",4.32,75,0.3338,3.99
IL-177,"Stephenson County",3.27,39,-1.0975,4.37
IL-179,"Tazewell County",2.72,40,-1.2835,4
IL-181,"Union County",1.64,10,-2.4151,4.06
IL-183,"Vermilion County",1.26,6,-2.7441,4
IL-185,"Wabash County",2.7,29,-1.3687,4.07
IL-187,"Warren County",3.67,49,-0.8693,4.54
IL-189,"Washington County",1.9,16,-2.1896,4.09
IL-191,"Wayne County",2.76,32,-1.291,4.05
IL-193,"White County",2.51,30,-1.4032,3.91
IL-195,"Whiteside County",3.42,44,-0.9242,4.34
IL-197,"Will County",2.16,19,-1.9057,4.07
IL-199,"Williamson County",1.82,17,-2.117,3.94
IL-201,"Winnebago County",2.34,24,-1.9285,4.27
IL-203,"Woodford County",2.97,46,-0.9776,3.95
IN-001,"Adams County",2.28,18,-1.6375,3.92
IN-003,"Allen County",2.64,33,-1.2241,3.86
IN-005,"Bartholomew County",3.15,43,-0.6981,3.85
IN-007,"Benton County",1.84,15,-2.3137,4.15
IN-009,"Blackford County",1.51,6,-2.6502,4.16
IN-011,"Boone County",2.14,16,-1.944,4.08
IN-013,"Brown County",2.5,21,-1.4465,3.95
IN-015,"Carroll County",1.61,8,-2.4272,4.04
IN-017,"Cass County",2.3,20,-1.7634,4.06
IN-019,"Clark County",3.08,37,-0.9026,3.98
IN-021,"Clay County",1.29,5,-2.8917,4.18
IN-023,"Clinton County",1.74,11,-2.3519,4.09
IN-025,"Crawford County",1.77,10,-2.5058,4.28
IN-027,"Daviess County",1.91,14,-2.2369,4.15
IN-029,"Dearborn County",2.9,27,-1.0476,3.95
IN-031,"Decatur County",3.3,40,-0.6324,3.93
IN-033,"DeKalb County",3.2,48,-0.6309,3.83
IN-035,"Delaware County",1.84,12,-2.3824,4.22
IN-037,"Dubois County",2.06,17,-2.0954,4.16
IN-039,"Elkhart County",3.22,50,-0.6456,3.87
IN-041,"Fayette County",3.92,66,-0.0161,3.94
IN-043,"Floyd County",2.57,25,-1.3338,3.9
IN-045,"Fountain County",1.59,7,-2.5376,4.13
IN-047,"Franklin County",3.59,54,-0.3839,3.97
IN-049,"Fulton County",2.88,30,-1.4163,4.3
IN-051,"Gibson County",2.36,21,-1.7368,4.1
IN-053,"Grant County",1.77,9,-2.3468,4.12
IN-055,"Greene County",1.47,7,-2.7897,4.26
IN-057,"Hamilton County",2.17,17,-1.8158,3.99
IN-059,"Hancock County",1.95,15,-2.1499,4.1
IN-061,"Harrison County",2.15,14,-1.9946,4.14
IN-063,"Hendricks County",1.82,11,-2.3165,4.14
IN-065,"Henry County",2.23,16,-1.9444,4.17
IN-067,"Howard County",1.5,6,-2.428,3.93
IN-069,"Huntington County",2.44,19,-1.582,4.02
IN-071,"Jackson County",3.63,51,-0.3671,4
IN-073,"Jasper County",3.39,43,-0.6245,4.01
IN-075,"Jay County",1.68,7,-2.4627,4.14
IN-077,"Jefferson County",3.41,41,-0.7382,4.15
IN-079,"Jennings County",3.36,42,-0.6924,4.05
IN-081,"Johnson County",1.51,7,-2.5879,4.1
IN-083,"Knox County",1.86,14,-2.245,4.11
IN-085,"Kosciusko County",2.44,22,-1.6739,4.11
IN-087,"LaGrange County",3.49,58,-0.4265,3.92
IN-089,"Lake County",2.3,18,-1.7643,4.06
IN-091,"LaPorte County",2.57,29,-1.4739,4.04
IN-093,"Lawrence County",2.68,23,-1.538,4.22
IN-095,"Madison County",1.86,13,-2.2273,4.09
IN-097,"Marion County",1.58,9,-2.4682,4.05
IN-099,"Marshall County",2.44,22,-1.7553,4.2
IN-101,"Martin County",2.57,25,-1.6593,4.23
IN-103,"Miami County",2.22,15,-1.8954,4.12
IN-105,"Monroe County",1.96,14,-2.1854,4.15
IN-107,"Montgomery County",1.29,8,-2.824,4.11
IN-109,"Morgan County",1.54,7,-2.5637,4.1
IN-111,"Newton County",3,37,-1.105,4.11
IN-113,"Noble County",2.59,37,-1.3425,3.93
IN-115,"Ohio County",2.7,22,-1.2358,3.94
IN-117,"Orange County",2.26,18,-1.9893,4.25
IN-119,"Owen County",1.39,6,-2.8294,4.22
IN-121,"Parke County",1.56,9,-2.6115,4.17
IN-123,"Perry County",2.39,18,-1.7551,4.15
IN-125,"Pike County",2.14,18,-2.0487,4.19
IN-127,"Porter County",2.6,30,-1.4668,4.07
IN-129,"Posey County",1.79,14,-2.0432,3.83
IN-131,"Pulaski County",4,69,-0.1424,4.14
IN-133,"Putnam County",1.52,6,-2.7649,4.28
IN-135,"Randolph County",2.48,20,-1.8296,4.31
IN-137,"Ripley County",3.11,32,-0.9266,4.04
IN-139,"Rush County",3.25,44,-0.7322,3.98
IN-141,"St. Joseph County",2.48,30,-1.555,4.04
IN-143,"Scott County",3.49,48,-0.5427,4.03
IN-145,"Shelby County",2.21,16,-1.8023,4.01
IN-147,"Spencer County",2.19,14,-2.0709,4.26
IN-149,"Starke County",3.18,40,-0.9626,4.14
IN-151,"Steuben County",4.02,79,0.1712,3.85
IN-153,"Sullivan County",1.72,8,-2.3544,4.07
IN-155,"Switzerland County",2.89,26,-1.1938,4.08
IN-157,"Tippecanoe County",1.45,5,-2.701,4.15
IN-159,"Tipton County",1.75,13,-2.1675,3.92
IN-161,"Union County",3.92,59,-0.1386,4.06
IN-163,"Vanderburgh County",1.47,8,-2.4258,3.9
IN-165,"Vermillion County",1.65,8,-2.4293,4.08
IN-167,"Vigo County",1.34,5,-2.7268,4.07
IN-169,"Wabash County",2.33,16,-1.7836,4.11
IN-171,"Warren County",1.47,7,-2.6272,4.1
IN-173,"Warrick County",1.97,15,-2.1191,4.09
IN-175,"Washington County",2.75,27,-1.408,4.16
IN-177,"Wayne County",3.81,61,-0.3038,4.11
IN-179,"Wells County",2.26,12,-1.7272,3.99
IN-181,"White County",2.38,23,-1.6578,4.04
IN-183,"Whitley County",2.19,20,-1.7903,3.98
IA-001,"Adair County",3.19,36,-1.7328,4.92
IA-003,"Adams County",2.16,15,-2.7424,4.9
IA-005,"Allamakee County",4.07,55,-0.4078,4.48
IA-007,"Appanoose County",4.62,71,-0.1845,4.8
IA-009,"Audubon County",3.99,53,-0.799,4.79
IA-011,"Benton County",3.94,53,-0.6678,4.61
IA-013,"Black Hawk County",5.4,83,0.6761,4.72
IA-015,"Boone County",6.74,103,1.9621,4.78
IA-017,"Bremer County",4.92,73,0.2586,4.66
IA-019,"Buchanan County",4.24,50,-0.4254,4.67
IA-021,"Buena Vista County",2.27,16,-2.2143,4.48
IA-023,"Butler County",4.79,69,0.1225,4.67
IA-025,"Calhoun County",3.2,31,-1.5652,4.77
IA-027,"Carroll County",3.19,37,-1.6321,4.82
IA-029,"Cass County",3.03,33,-1.5528,4.58
IA-031,"Cedar County",6.12,101,1.4836,4.64
IA-033,"Cerro Gordo County",5.65,84,0.8917,4.76
IA-035,"Cherokee County",2.67,26,-1.7252,4.4
IA-037,"Chickasaw County",3.64,43,-0.8632,4.5
IA-039,"Clarke County",3.66,43,-1.1571,4.82
IA-041,"Clay County",3.16,37,-1.2946,4.45
IA-043,"Clayton County",3.28,39,-1.209,4.49
IA-045,"Clinton County",4.84,81,0.3351,4.5
IA-047,"Crawford County",2.57,21,-2.1327,4.7
IA-049,"Dallas County",4.21,60,-0.4716,4.68
IA-051,"Davis County",3.83,52,-0.8609,4.69
IA-053,"Decatur County",2.88,24,-1.9505,4.83
IA-055,"Delaware County",3.39,39,-1.1521,4.54
IA-057,"Des Moines County",2.83,30,-1.7151,4.55
IA-059,"Dickinson County",3.23,41,-1.1612,4.39
IA-061,"Dubuque County",3.09,36,-1.3275,4.42
IA-063,"Emmet County",2.94,27,-1.5485,4.49
IA-065,"Fayette County",4.43,56,-0.2461,4.68
IA-067,"Floyd County",4.74,67,0.0864,4.65
IA-069,"Franklin County",4.56,67,-0.0933,4.65
IA-071,"Fremont County",2.99,26,-1.8329,4.82
IA-073,"Greene County",4.77,70,-0.0095,4.78
IA-075,"Grundy County",4.43,60,-0.3049,4.73
IA-077,"Guthrie County",4.62,68,-0.1038,4.72
IA-079,"Hamilton County",4.56,67,-0.1604,4.72
IA-081,"Hancock County",4.48,68,-0.2461,4.73
IA-083,"Hardin County",4.49,58,-0.2566,4.75
IA-085,"Harrison County",2.23,17,-2.2844,4.51
IA-087,"Henry County",2.7,26,-1.9335,4.63
IA-089,"Howard County",3.97,52,-0.5807,4.55
IA-091,"Humboldt County",2.51,15,-2.2221,4.73
IA-093,"Ida County",2.2,14,-2.3042,4.5
IA-095,"Iowa County",3.73,46,-0.9535,4.68
IA-097,"Jackson County",3.69,45,-0.7619,4.45
IA-099,"Jasper County",2.79,26,-1.9222,4.71
IA-101,"Jefferson County",2.52,23,-2.1196,4.64
IA-103,"Johnson County",5.18,79,0.5836,4.6
IA-105,"Jones County",4.93,75,0.3615,4.57
IA-107,"Keokuk County",2.81,38,-1.8367,4.65
IA-109,"Kossuth County",2.46,14,-2.0885,4.55
IA-111,"Lee County",2.52,23,-1.9977,4.52
IA-113,"Linn County",5.27,81,0.6799,4.59
IA-115,"Louisa County",3.5,44,-0.9369,4.44
IA-117,"Lucas County",3.7,48,-1.0543,4.75
IA-119,"Lyon County",2.28,16,-1.9573,4.24
IA-121,"Madison County",3,32,-1.7577,4.76
IA-123,"Mahaska County",2.97,37,-1.6831,4.65
IA-125,"Marion County",3.78,48,-0.9211,4.7
IA-127,"Marshall County",3.58,45,-1.0339,4.61
IA-129,"Mills County",2.67,26,-2.0219,4.69
IA-131,"Mitchell County",4.17,55,-0.5355,4.71
IA-133,"Monona County",1.62,7,-2.8595,4.48
IA-135,"Monroe County",3.82,52,-0.9016,4.72
IA-137,"Montgomery County",2.44,22,-2.3483,4.79
IA-139,"Muscatine County",5.07,84,0.623,4.45
IA-141,"O'Brien County",2.9,32,-1.5333,4.43
IA-143,"Osceola County",2.83,28,-1.5849,4.41
IA-145,"Page County",2.73,21,-2.1888,4.92
IA-147,"Palo Alto County",2.04,9,-2.4453,4.49
IA-149,"Plymouth County",2.15,18,-2.1034,4.25
IA-151,"Pocahontas County",2.01,7,-2.7032,4.71
IA-153,"Polk County",4.25,64,-0.3623,4.61
IA-155,"Pottawattamie County",3.03,35,-1.6651,4.7
IA-157,"Poweshiek County",2.97,32,-1.7392,4.71
IA-159,"Ringgold County",2.27,14,-2.6611,4.93
IA-161,"Sac County",2.33,15,-2.2111,4.54
IA-163,"Scott County",5.15,89,0.8128,4.34
IA-165,"Shelby County",3.26,38,-1.5375,4.8
IA-167,"Sioux County",1.82,11,-2.4708,4.29
IA-169,"Story County",6.19,96,1.4655,4.72
IA-171,"Tama County",3.7,44,-1.0336,4.73
IA-173,"Taylor County",2.65,22,-2.3971,5.05
IA-175,"Union County",2.84,20,-2.1447,4.98
IA-177,"Van Buren County",2.5,23,-2.0392,4.54
IA-179,"Wapello County",2.87,32,-1.8133,4.68
IA-181,"Warren County",4.05,54,-0.5516,4.6
IA-183,"Washington County",3.22,37,-1.4021,4.62
IA-185,"Wayne County",4.07,56,-0.7566,4.83
IA-187,"Webster County",3.71,52,-1.0298,4.74
IA-189,"Winnebago County",3.78,51,-0.9975,4.78
IA-191,"Winneshiek County",4.56,69,0.0897,4.47
IA-193,"Woodbury County",1.67,5,-2.6914,4.36
IA-195,"Worth County",4.5,58,-0.372,4.87
IA-197,"Wright County",3.82,49,-0.8664,4.69
KS-001,"Allen County",4.97,62,-0.3464,5.32
KS-003,"Anderson County",3.93,44,-1.4459,5.38
KS-005,"Atchison County",4.08,50,-1.0341,5.11
KS-007,"Barber County",4.52,84,0.7849,3.74
KS-009,"Barton County",3.22,55,-0.6228,3.84
KS-011,"Bourbon County",4.84,58,-0.5835,5.42
KS-013,"Brown County",3.53,41,-1.4908,5.02
KS-015,"Butler County",5.86,89,1.0776,4.78
KS-017,"Chase County",6.51,98,1.7859,4.72
KS-019,"Chautauqua County",5.27,82,0.3108,4.96
KS-021,"Cherokee County",3.42,36,-1.9919,5.41
KS-023,"Cheyenne County",1.35,16,-1.6593,3.01
KS-025,"Clark County",3.08,65,-0.1753,3.26
KS-027,"Clay County",3.9,54,-0.8783,4.78
KS-029,"Cloud County",3.15,41,-1.2349,4.38
KS-031,"Coffey County",5.1,67,-0.1971,5.3
KS-033,"Comanche County",4.01,85,0.392,3.62
KS-035,"Cowley County",6.89,105,2.1299,4.76
KS-037,"Crawford County",3.9,38,-1.5767,5.48
KS-039,"Decatur County",2.32,44,-0.9303,3.25
KS-041,"Dickinson County",5.57,89,0.8298,4.74
KS-043,"Doniphan County",3.31,36,-1.7775,5.09
KS-045,"Douglas County",3.04,30,-2.076,5.12
KS-047,"Edwards County",3.91,84,0.5946,3.32
KS-049,"Elk County",7.54,109,2.5572,4.98
KS-051,"Ellis County",2.46,45,-1.35,3.81
KS-053,"Ellsworth County",5.02,95,0.9577,4.06
KS-055,"Finney County",1.17,21,-1.7865,2.96
KS-057,"Ford County",2.8,57,-0.3793,3.18
KS-059,"Franklin County",3.5,33,-1.7461,5.25
KS-061,"Geary County",4.54,58,-0.4153,4.96
KS-063,"Gove County",1.03,14,-2.0504,3.08
KS-065,"Graham County",1.95,33,-1.5081,3.46
KS-067,"Grant County",2.95,76,0.1566,2.79
KS-069,"Gray County",1.75,30,-1.3565,3.11
KS-071,"Greeley County",1.47,29,-1.2061,2.68
KS-073,"Greenwood County",5.86,84,0.9067,4.95
KS-075,"Hamilton County",2.25,62,-0.3564,2.61
KS-077,"Harper County",3.99,72,0.0599,3.93
KS-079,"Harvey County",5.22,83,0.6831,4.54
KS-081,"Haskell County",2.34,50,-0.6759,3.02
KS-083,"Hodgeman County",2.12,44,-0.8878,3.01
KS-085,"Jackson County",4.02,46,-1.0696,5.09
KS-087,"Jefferson County",4.16,50,-0.9198,5.08
KS-089,"Jewell County",2.57,35,-1.6061,4.18
KS-091,"Johnson County",1.91,13,-3.1396,5.05
KS-093,"Kearny County",2,53,-0.7306,2.73
KS-095,"Kingman County",5.11,88,1.104,4.01
KS-097,"Kiowa County",3.88,82,0.3761,3.5
KS-099,"Labette County",4.75,57,-0.5869,5.34
KS-101,"Lane County",0.92,10,-2.1745,3.09
KS-103,"Leavenworth County",3.62,42,-1.3235,4.94
KS-105,"Lincoln County",4.41,89,0.5208,3.89
KS-107,"Linn County",4.05,44,-1.3876,5.44
KS-109,"Logan County",1.07,14,-1.8486,2.92
KS-111,"Lyon County",5.47,76,0.3838,5.09
KS-113,"McPherson County",4.6,79,0.2564,4.34
KS-115,"Marion County",5.53,89,0.8631,4.67
KS-117,"Marshall County",4.07,56,-0.7695,4.84
KS-119,"Meade County",3.47,80,0.4468,3.02
KS-121,"Miami County",2.2,16,-3.071,5.27
KS-123,"Mitchell County",2.46,33,-1.4771,3.94
KS-125,"Montgomery County",4.65,65,-0.4201,5.07
KS-127,"Morris County",5.45,77,0.5187,4.93
KS-129,"Morton County",4.13,111,1.6516,2.48
KS-131,"Nemaha County",4.03,47,-0.91,4.94
KS-133,"Neosho County",5.53,66,0.2206,5.31
KS-135,"Ness County",1.49,22,-1.7517,3.24
KS-137,"Norton County",2.57,49,-0.9031,3.47
KS-139,"Osage County",4.69,56,-0.4935,5.18
KS-141,"Osborne County",2.69,52,-0.8986,3.59
KS-143,"Ottawa County",3.79,60,-0.4883,4.28
KS-145,"Pawnee County",2.6,50,-0.8051,3.41
KS-147,"Phillips County",1.94,32,-1.6804,3.62
KS-149,"Pottawatomie County",4.94,70,-0.0544,4.99
KS-151,"Pratt County",3.65,72,-0.0302,3.68
KS-153,"Rawlins County",0.95,9,-2.1631,3.11
KS-155,"Reno County",3.87,72,-0.1506,4.02
KS-157,"Republic County",2.87,35,-1.5397,4.41
KS-159,"Rice County",3.81,64,-0.2805,4.09
KS-161,"Riley County",4.58,64,-0.3266,4.91
KS-163,"Rooks County",3.06,59,-0.4998,3.56
KS-165,"Rush County",2.1,30,-1.4435,3.54
KS-167,"Russell County",3.74,70,-0.0497,3.79
KS-169,"Saline County",4.53,81,0.19,4.34
KS-171,"Scott County",1.13,18,-1.8014,2.93
KS-173,"Sedgwick County",5.06,84,0.5595,4.5
KS-175,"Seward County",3.44,81,0.4929,2.95
KS-177,"Shawnee County",3.52,36,-1.5506,5.07
KS-179,"Sheridan County",1.42,24,-1.903,3.32
KS-181,"Sherman County",1.45,24,-1.4465,2.9
KS-183,"Smith County",2.19,34,-1.5507,3.74
KS-185,"Stafford County",3.05,53,-0.6898,3.74
KS-187,"Stanton County",3.45,98,0.956,2.49
KS-189,"Stevens County",3.69,93,0.9643,2.73
KS-191,"Sumner County",5.64,93,1.1914,4.45
KS-193,"Thomas County",1.06,14,-2.0966,3.16
KS-195,"Trego County",1.64,25,-1.7592,3.4
KS-197,"Wabaunsee County",5.06,65,0.072,4.99
KS-199,"Wallace County",1.47,26,-1.4045,2.87
KS-201,"Washington County",3.13,35,-1.4218,4.55
KS-203,"Wichita County",1.38,22,-1.4516,2.83
KS-205,"Wilson County",6.36,92,1.2556,5.1
KS-207,"Woodson County",4.19,54,-0.9779,5.17
KS-209,"Wyandotte County",2.86,27,-2.0531,4.91
KY-001,"Adair County",2.63,16,-1.9376,4.57
KY-003,"Allen County",3.5,49,-0.7575,4.26
KY-005,"Anderson County",2.82,23,-1.4001,4.22
KY-007,"Ballard County",2.88,42,-1.2122,4.09
KY-009,"Barren County",3.55,49,-0.8432,4.39
KY-011,"Bath County",2.99,27,-1.315,4.31
KY-013,"Bell County",2.03,8,-2.8391,4.87
KY-015,"Boone County",3.11,35,-0.9374,4.05
KY-017,"Bourbon County",2.91,23,-1.3292,4.24
KY-019,"Boyd County",2.96,35,-0.9315,3.89
KY-021,"Boyle County",2.01,9,-2.4973,4.51
KY-023,"Bracken County",5.04,86,0.8177,4.22
KY-025,"Breathitt County",2.67,20,-1.642,4.31
KY-027,"Breckinridge County",2.79,27,-1.3566,4.15
KY-029,"Bullitt County",3.46,47,-0.6847,4.14
KY-031,"Butler County",2.23,21,-1.9062,4.14
KY-033,"Caldwell County",2.72,33,-1.2402,3.96
KY-035,"Calloway County",1.65,14,-2.2737,3.92
KY-037,"Campbell County",4.17,71,0.0664,4.1
KY-039,"Carlisle County",2.78,35,-1.2131,3.99
KY-041,"Carroll County",3.09,33,-1.0722,4.16
KY-043,"Carter County",3.11,38,-0.7461,3.86
KY-045,"Casey County",2.33,9,-2.2999,4.63
KY-047,"Christian County",2.25,17,-1.9211,4.17
KY-049,"Clark County",2.82,19,-1.5569,4.38
KY-051,"Clay County",2.22,10,-2.4252,4.65
KY-053,"Clinton County",2.36,13,-2.264,4.62
KY-055,"Crittenden County",2.53,29,-1.3177,3.85
KY-057,"Cumberland County",2.61,19,-1.8048,4.41
KY-059,"Daviess County",2.02,13,-2.1658,4.19
KY-061,"Edmonson County",2.45,21,-1.8878,4.34
KY-063,"Elliott County",2.75,27,-1.1747,3.92
KY-065,"Estill County",3,26,-1.4088,4.41
KY-067,"Fayette County",2.68,19,-1.6038,4.28
KY-069,"Fleming County",3.81,51,-0.3708,4.18
KY-071,"Floyd County",2.6,21,-1.4378,4.04
KY-073,"Franklin County",3.24,38,-0.8994,4.14
KY-075,"Fulton County",1.77,15,-2.2229,3.99
KY-077,"Gallatin County",3.05,32,-1.0325,4.08
KY-079,"Garrard County",2.01,10,-2.4831,4.49
KY-081,"Grant County",3.69,53,-0.2866,3.98
KY-083,"Graves County",1.81,13,-2.1455,3.96
KY-085,"Grayson County",2.23,20,-2.0167,4.25
KY-087,"Green County",2.58,20,-1.9126,4.49
KY-089,"Greenup County",3.3,43,-0.6077,3.91
KY-091,"Hancock County",2.67,25,-1.5319,4.2
KY-093,"Hardin County",2.75,27,-1.4248,4.17
KY-095,"Harlan County",1.84,5,-2.9138,4.75
KY-097,"Harrison County",3.44,45,-0.6626,4.1
KY-099,"Hart County",2.42,17,-1.9055,4.33
